text,lean,pred,prob
studio apartment,pos,1,0.9071024060249329
studio dance,pos,1,0.9496078491210938
studio jersey,pos,1,0.9841232299804688
studio inauguration,pos,1,0.7518397569656372
studio declined,pos,1,0.8869159817695618
studio airline,pos,1,0.9718835949897766
studio nonprofit,pos,1,0.9757589101791382
studio canceled,pos,1,0.986310601234436
studio musical,pos,1,0.9360710382461548
studio critic,pos,1,0.8885471820831299
studio repeal,pos,1,0.9524177312850952
studio afterward,pos,1,0.9680819511413574
studio insurers,pos,1,0.9596517086029053
studio transgender,pos,1,0.9355968236923218
studio tour,pos,1,0.9515889883041382
studio restaurant,pos,1,0.9279922842979431
studio telephone,pos,1,0.9622051119804382
studio captain,pos,1,0.9408591985702515
studio spokeswoman,pos,1,0.9170018434524536
studio sued,pos,1,0.9700812101364136
studio commissioner,pos,1,0.9622011184692383
studio mills,pos,1,0.9731332063674927
studio memorial,pos,1,0.8765128254890442
studio academy,pos,1,0.9797083139419556
studio nominees,pos,1,0.9719153642654419
studio teams,pos,1,0.9404104351997375
studio hotels,pos,1,0.9772360324859619
studio theater,pos,1,0.7982075214385986
studio hoped,pos,1,0.9022195339202881
studio executives,pos,1,0.9490676522254944
studio ambitious,pos,1,0.8853763341903687
studio pink,pos,1,0.9423128366470337
studio queens,pos,1,0.9562277793884277
studio drama,pos,1,0.8265169858932495
studio beach,pos,1,0.9386799335479736
studio passengers,pos,1,0.9829319715499878
studio longtime,pos,1,0.9793601036071777
studio artists,pos,1,0.848336398601532
studio sports,pos,1,0.8838287591934204
studio executive,pos,1,0.8726952075958252
studio neighborhood,pos,1,0.9820712804794312
studio drew,pos,1,0.9361558556556702
studio brands,pos,1,0.811501145362854
studio kitchen,pos,1,0.9674787521362305
studio pleaded,pos,1,0.9490805864334106
studio songs,pos,1,0.9683809876441956
studio tickets,pos,1,0.7720494270324707
studio photograph,pos,1,0.7344627976417542
studio mayor,pos,1,0.9587470293045044
studio rivals,pos,1,0.9504684209823608
studio younger,pos,1,0.9314239621162415
studio reviews,pos,1,0.9515522122383118
studio hearings,pos,1,0.9392862915992737
studio denounced,pos,1,0.8401694297790527
studio critics,pos,1,0.8527321815490723
studio criticized,pos,1,0.9478427171707153
studio singer,pos,1,0.9841811656951904
studio seemed,pos,1,0.6775228977203369
studio attackers,pos,1,0.840567409992218
studio hosts,pos,1,0.981540858745575
studio sharply,pos,1,0.933501660823822
studio convention,pos,1,0.9069976806640625
studio customs,pos,1,0.9696639776229858
studio song,pos,1,0.8951594829559326
studio acknowledged,pos,1,0.9485694169998169
studio professor,pos,1,0.9616491794586182
studio podcast,pos,1,0.9848929047584534
studio speaker,pos,1,0.97409987449646
studio festival,pos,1,0.7160900831222534
studio chief,pos,1,0.9463106393814087
studio transportation,pos,1,0.9559469223022461
studio celebrated,pos,1,0.8837182521820068
studio medal,pos,1,0.7377116084098816
studio embraced,pos,1,0.9234918355941772
studio deportation,pos,1,0.9762524366378784
studio floor,pos,1,0.8918753266334534
studio awards,pos,1,0.96554034948349
studio praised,pos,1,0.63329017162323
studio scheduled,pos,1,0.8771083950996399
studio 700,pos,1,0.9632458686828613
studio attended,pos,1,0.903248131275177
studio games,pos,1,0.9299523234367371
studio regulators,pos,1,0.9757694005966187
studio fans,pos,1,0.9238831996917725
studio performance,pos,1,0.9482449889183044
studio landed,pos,1,0.9472494125366211
studio shoes,pos,1,0.9457341432571411
studio app,pos,1,0.8675907254219055
studio photographs,pos,1,0.9410033822059631
studio music,pos,1,0.9448802471160889
studio aides,pos,1,0.9097872972488403
studio finished,pos,1,0.9269001483917236
studio briefly,pos,1,0.964479386806488
studio vowed,pos,1,0.9902973175048828
studio relatives,pos,1,0.8806438446044922
studio player,pos,1,0.9239036440849304
studio tech,pos,1,0.7449604868888855
studio characters,pos,1,0.9442868232727051
studio lawyer,pos,1,0.9767978191375732
studio immigrant,pos,1,0.9536707401275635
studio drove,pos,1,0.9015643000602722
studio traveled,pos,1,0.9504112005233765
studio french,pos,1,0.9554647207260132
studio parenthood,pos,1,0.9068431854248047
studio partly,pos,1,0.966761589050293
studio driver,pos,1,0.9617640972137451
studio pair,pos,1,0.9763271808624268
studio artist,pos,1,0.9618804454803467
studio diplomats,pos,1,0.9156027436256409
studio clubs,pos,1,0.9708458185195923
studio champion,pos,1,0.9379671812057495
studio afternoon,pos,1,0.9122571349143982
studio lawmakers,pos,1,0.8846527338027954
studio parking,pos,1,0.989772379398346
studio ratings,pos,1,0.8706918954849243
studio arriving,pos,1,0.8868271112442017
studio waited,pos,1,0.9912436008453369
studio tracks,pos,1,0.982447624206543
studio prompted,pos,1,0.8436968326568604
studio episode,pos,1,0.893042802810669
studio departure,pos,1,0.9819213151931763
studio advertising,pos,1,0.9739711284637451
studio tourists,pos,1,0.96028733253479
studio nearby,pos,1,0.9395734071731567
studio travel,pos,1,0.9544222354888916
studio rooms,pos,1,0.9340505599975586
studio bar,pos,1,0.975476861000061
studio television,pos,1,0.9615889191627502
studio governing,pos,1,0.9864789247512817
studio adviser,pos,1,0.9420256614685059
studio stars,pos,1,0.9655604362487793
studio luxury,pos,1,0.9849458932876587
studio shopping,pos,1,0.9343053698539734
studio featuring,pos,1,0.8947991728782654
studio competing,pos,1,0.9335931539535522
studio tower,pos,1,0.97123122215271
caucus struggled,pos,1,0.8699377775192261
caucus wore,pos,1,0.9223545789718628
caucus gray,pos,1,0.5988132357597351
caucus actress,pos,1,0.7101907730102539
caucus comedy,pos,0,0.40210533142089844
caucus barred,pos,1,0.8769199848175049
caucus episodes,pos,0,0.3728400468826294
caucus stadium,pos,1,0.8742713928222656
caucus apartment,pos,1,0.6632993221282959
caucus dance,pos,1,0.8006959557533264
caucus jersey,pos,1,0.936840295791626
caucus inauguration,pos,0,0.36136969923973083
caucus declined,pos,1,0.6054728031158447
caucus airline,pos,1,0.8856738209724426
caucus nonprofit,pos,1,0.9009939432144165
caucus canceled,pos,1,0.9461809396743774
caucus musical,pos,1,0.7517469525337219
caucus critic,pos,1,0.6151388883590698
caucus repeal,pos,1,0.8111964464187622
caucus afterward,pos,1,0.8696821928024292
caucus insurers,pos,1,0.8380142450332642
caucus transgender,pos,1,0.7521277666091919
caucus tour,pos,1,0.8051467537879944
caucus restaurant,pos,1,0.7297046184539795
caucus telephone,pos,1,0.845579981803894
caucus captain,pos,1,0.7690751552581787
caucus spokeswoman,pos,1,0.6907602548599243
caucus sued,pos,1,0.8770282864570618
caucus commissioner,pos,1,0.8429387807846069
caucus mills,pos,1,0.8908972144126892
caucus memorial,pos,1,0.5811970829963684
caucus academy,pos,1,0.9193829894065857
caucus nominees,pos,1,0.8851149082183838
caucus teams,pos,1,0.7668912410736084
caucus hotels,pos,1,0.9062409400939941
caucus theater,pos,0,0.4271235466003418
caucus hoped,pos,1,0.6503046751022339
caucus executives,pos,1,0.796875
caucus ambitious,pos,1,0.607883095741272
caucus pink,pos,1,0.7749570608139038
caucus queens,pos,1,0.8217681050300598
caucus drama,pos,0,0.477699339389801
caucus beach,pos,1,0.7630466818809509
caucus passengers,pos,1,0.9309753179550171
caucus longtime,pos,1,0.9157352447509766
caucus artists,pos,1,0.520237922668457
caucus sports,pos,1,0.6058881282806396
caucus executive,pos,1,0.5717576742172241
caucus neighborhood,pos,1,0.9268813133239746
caucus drew,pos,1,0.753616988658905
caucus brands,pos,0,0.45667779445648193
caucus kitchen,pos,1,0.8659961223602295
caucus pleaded,pos,1,0.7947668433189392
caucus songs,pos,1,0.8722270727157593
caucus tickets,pos,0,0.39185506105422974
caucus photograph,pos,0,0.34477710723876953
caucus mayor,pos,1,0.8344182372093201
caucus rivals,pos,1,0.8041915893554688
caucus younger,pos,1,0.7381447553634644
caucus reviews,pos,1,0.8077198266983032
caucus hearings,pos,1,0.7620958089828491
caucus denounced,pos,1,0.507010817527771
caucus critics,pos,1,0.5357600450515747
caucus criticized,pos,1,0.7957463264465332
caucus singer,pos,1,0.9353877305984497
caucus seemed,pos,0,0.2818226218223572
caucus attackers,pos,1,0.5105173587799072
caucus hosts,pos,1,0.9265968799591064
caucus sharply,pos,1,0.7464369535446167
caucus convention,pos,1,0.6677647829055786
caucus customs,pos,1,0.8775541186332703
caucus song,pos,1,0.6323689222335815
caucus acknowledged,pos,1,0.7958793640136719
caucus professor,pos,1,0.8443840742111206
caucus podcast,pos,1,0.9385225772857666
caucus speaker,pos,1,0.8947722911834717
caucus festival,pos,0,0.32335326075553894
caucus chief,pos,1,0.7848114967346191
caucus transportation,pos,1,0.8227686882019043
caucus celebrated,pos,1,0.602946400642395
caucus medal,pos,0,0.3462315499782562
caucus embraced,pos,1,0.714353621006012
caucus deportation,pos,1,0.9027204513549805
caucus floor,pos,1,0.6229816675186157
caucus awards,pos,1,0.861844539642334
caucus praised,pos,0,0.2460242211818695
caucus scheduled,pos,1,0.5871390104293823
caucus 700,pos,1,0.8526079654693604
caucus attended,pos,1,0.6516790390014648
caucus games,pos,1,0.7365953326225281
caucus regulators,pos,1,0.9019105434417725
caucus fans,pos,1,0.7143926024436951
caucus performance,pos,1,0.795390248298645
caucus landed,pos,1,0.7908838391304016
caucus shoes,pos,1,0.7904691696166992
caucus app,pos,1,0.5580925941467285
caucus photographs,pos,1,0.7709623575210571
caucus music,pos,1,0.7845392227172852
caucus aides,pos,1,0.6728437542915344
caucus finished,pos,1,0.7222895622253418
caucus briefly,pos,1,0.8571885824203491
caucus vowed,pos,1,0.9618953466415405
caucus relatives,pos,1,0.5967101454734802
caucus player,pos,1,0.713631272315979
caucus tech,pos,0,0.3580383360385895
caucus characters,pos,1,0.7794389128684998
caucus lawyer,pos,1,0.9057141542434692
caucus immigrant,pos,1,0.8166253566741943
caucus drove,pos,1,0.6445337533950806
caucus traveled,pos,1,0.8015468716621399
caucus french,pos,1,0.8220450282096863
caucus parenthood,pos,1,0.6604584455490112
caucus partly,pos,1,0.8660916090011597
caucus driver,pos,1,0.8472291231155396
caucus pair,pos,1,0.9030895233154297
caucus artist,pos,1,0.848785400390625
caucus diplomats,pos,1,0.6895612478256226
caucus clubs,pos,1,0.88145911693573
caucus champion,pos,1,0.7622689604759216
caucus afternoon,pos,1,0.6809847354888916
caucus lawmakers,pos,1,0.6099343299865723
caucus parking,pos,1,0.9602625370025635
caucus ratings,pos,1,0.5735641717910767
caucus arriving,pos,1,0.6063286662101746
caucus waited,pos,1,0.9654029607772827
caucus tracks,pos,1,0.9291749596595764
caucus prompted,pos,1,0.5110183954238892
caucus episode,pos,1,0.6250455975532532
caucus departure,pos,1,0.9273203611373901
caucus advertising,pos,1,0.894415020942688
caucus tourists,pos,1,0.8391810655593872
caucus nearby,pos,1,0.7635451555252075
caucus travel,pos,1,0.8167234659194946
caucus rooms,pos,1,0.7458275556564331
caucus bar,pos,1,0.8999083638191223
caucus television,pos,1,0.8442721366882324
caucus governing,pos,1,0.9465863704681396
caucus adviser,pos,1,0.7703957557678223
caucus stars,pos,1,0.8597161769866943
caucus luxury,pos,1,0.9392539262771606
caucus shopping,pos,1,0.7500585317611694
caucus featuring,pos,1,0.6302621364593506
caucus competing,pos,1,0.7473186254501343
caucus tower,pos,1,0.8844940662384033
struggled wore,pos,1,0.9652673006057739
struggled gray,pos,1,0.7930362224578857
struggled actress,pos,1,0.8596245050430298
struggled comedy,pos,1,0.6364594101905823
struggled barred,pos,1,0.9451413154602051
struggled episodes,pos,1,0.607774019241333
struggled stadium,pos,1,0.9430398941040039
struggled apartment,pos,1,0.8332096934318542
struggled dance,pos,1,0.9080690145492554
struggled jersey,pos,1,0.9715248346328735
struggled inauguration,pos,1,0.5990062952041626
struggled declined,pos,1,0.7983381748199463
struggled airline,pos,1,0.948752760887146
struggled nonprofit,pos,1,0.95583176612854
struggled canceled,pos,1,0.9755924344062805
struggled musical,pos,1,0.8833959102630615
struggled critic,pos,1,0.8025790452957153
struggled repeal,pos,1,0.9132320284843445
struggled afterward,pos,1,0.9415875673294067
struggled insurers,pos,1,0.9263415336608887
struggled transgender,pos,1,0.8830173015594482
struggled tour,pos,1,0.9110593795776367
struggled restaurant,pos,1,0.8701356649398804
struggled telephone,pos,1,0.9305465221405029
struggled captain,pos,1,0.8921737670898438
struggled spokeswoman,pos,1,0.8498176336288452
struggled sued,pos,1,0.945149302482605
struggled commissioner,pos,1,0.9300240278244019
struggled mills,pos,1,0.9510927796363831
struggled memorial,pos,1,0.7816888093948364
struggled academy,pos,1,0.9635449647903442
struggled nominees,pos,1,0.948672354221344
struggled teams,pos,1,0.8912062644958496
struggled hotels,pos,1,0.9584050178527832
struggled theater,pos,1,0.6622177362442017
struggled hoped,pos,1,0.8251054883003235
struggled executives,pos,1,0.906671404838562
struggled ambitious,pos,1,0.7975295782089233
struggled pink,pos,1,0.8949675559997559
struggled queens,pos,1,0.9193914532661438
struggled drama,pos,1,0.7042441964149475
struggled beach,pos,1,0.8886056542396545
struggled passengers,pos,1,0.9691593647003174
struggled longtime,pos,1,0.962466835975647
struggled artists,pos,1,0.7374570965766907
struggled sports,pos,1,0.7955446243286133
struggled executive,pos,1,0.7753520011901855
struggled neighborhood,pos,1,0.9674574136734009
struggled drew,pos,1,0.8839105367660522
struggled brands,pos,1,0.6841549277305603
struggled kitchen,pos,1,0.9402064681053162
struggled pleaded,pos,1,0.9062635898590088
struggled songs,pos,1,0.9424102306365967
struggled tickets,pos,1,0.6274329423904419
struggled photograph,pos,1,0.5787466168403625
struggled mayor,pos,1,0.9246665239334106
struggled rivals,pos,1,0.9097025990486145
struggled younger,pos,1,0.8755495548248291
struggled reviews,pos,1,0.9115837216377258
struggled hearings,pos,1,0.8890026807785034
struggled denounced,pos,1,0.7259829640388489
struggled critics,pos,1,0.7463018894195557
struggled criticized,pos,1,0.9051917195320129
struggled singer,pos,1,0.9713068604469299
struggled seemed,pos,1,0.508412778377533
struggled attackers,pos,1,0.7274618148803711
struggled hosts,pos,1,0.966849684715271
struggled sharply,pos,1,0.8795835971832275
struggled convention,pos,1,0.8342607617378235
struggled customs,pos,1,0.9448185563087463
struggled song,pos,1,0.8135452270507812
struggled acknowledged,pos,1,0.9059554934501648
struggled professor,pos,1,0.9297431707382202
struggled podcast,pos,1,0.9726485013961792
struggled speaker,pos,1,0.9528721570968628
struggled festival,pos,1,0.5556320548057556
struggled chief,pos,1,0.9012386798858643
struggled transportation,pos,1,0.9193212985992432
struggled celebrated,pos,1,0.7946199178695679
struggled medal,pos,1,0.5817875862121582
struggled embraced,pos,1,0.8620105981826782
struggled deportation,pos,1,0.9566733241081238
struggled floor,pos,1,0.8078520894050598
struggled awards,pos,1,0.9373587369918823
struggled praised,pos,0,0.46041324734687805
struggled scheduled,pos,1,0.7839248776435852
struggled 700,pos,1,0.933083176612854
struggled attended,pos,1,0.8264284133911133
struggled games,pos,1,0.8737208843231201
struggled regulators,pos,1,0.9560124278068542
struggled fans,pos,1,0.862399697303772
struggled performance,pos,1,0.9055242538452148
struggled landed,pos,1,0.9035269021987915
struggled shoes,pos,1,0.9018890857696533
struggled app,pos,1,0.7665886878967285
struggled photographs,pos,1,0.8927388191223145
struggled music,pos,1,0.8997021913528442
struggled aides,pos,1,0.8382879495620728
struggled finished,pos,1,0.8672996163368225
struggled briefly,pos,1,0.9353034496307373
struggled vowed,pos,1,0.9827419519424438
struggled relatives,pos,1,0.789996862411499
struggled player,pos,1,0.8622514605522156
struggled tech,pos,1,0.5924063920974731
struggled characters,pos,1,0.897983968257904
struggled lawyer,pos,1,0.9578352570533752
struggled immigrant,pos,1,0.9156732559204102
struggled drove,pos,1,0.8229186534881592
struggled traveled,pos,1,0.909096896648407
struggled french,pos,1,0.9186743497848511
struggled parenthood,pos,1,0.8322319388389587
struggled partly,pos,1,0.9394945502281189
struggled driver,pos,1,0.9304392337799072
struggled pair,pos,1,0.9568278789520264
struggled artist,pos,1,0.9308853149414062
struggled diplomats,pos,1,0.8481580018997192
struggled clubs,pos,1,0.9468212127685547
struggled champion,pos,1,0.8877171277999878
struggled afternoon,pos,1,0.8427214622497559
struggled lawmakers,pos,1,0.7974883317947388
struggled parking,pos,1,0.9818820357322693
struggled ratings,pos,1,0.7740695476531982
struggled arriving,pos,1,0.7984626293182373
struggled waited,pos,1,0.9843896627426147
struggled tracks,pos,1,0.9682982563972473
struggled prompted,pos,1,0.7303614020347595
struggled episode,pos,1,0.8095518350601196
struggled departure,pos,1,0.9673916101455688
struggled advertising,pos,1,0.9526574611663818
struggled tourists,pos,1,0.9272460341453552
struggled nearby,pos,1,0.8896262645721436
struggled travel,pos,1,0.9164651036262512
struggled rooms,pos,1,0.8799961805343628
struggled bar,pos,1,0.9553252458572388
struggled television,pos,1,0.9296537637710571
struggled governing,pos,1,0.9758442044258118
struggled adviser,pos,1,0.8936637043952942
struggled stars,pos,1,0.936944842338562
struggled luxury,pos,1,0.9728468060493469
struggled shopping,pos,1,0.881210446357727
struggled featuring,pos,1,0.8126485347747803
struggled competing,pos,1,0.8798571228981018
struggled tower,pos,1,0.947831392288208
wore gray,pos,1,0.8558764457702637
wore actress,pos,1,0.903447687625885
wore comedy,pos,1,0.7324228286743164
wore barred,pos,1,0.9628031253814697
wore episodes,pos,1,0.708107590675354
wore stadium,pos,1,0.9610850811004639
wore apartment,pos,1,0.8849138021469116
wore dance,pos,1,0.9373784065246582
wore jersey,pos,1,0.98042231798172
wore inauguration,pos,1,0.7017902135848999
wore declined,pos,1,0.8600783944129944
wore airline,pos,1,0.9651123285293579
wore nonprofit,pos,1,0.9699317216873169
wore canceled,pos,1,0.9831540584564209
wore musical,pos,1,0.9204915165901184
wore critic,pos,1,0.8624529838562012
wore repeal,pos,1,0.9408811926841736
wore afterward,pos,1,0.9603294134140015
wore insurers,pos,1,0.9498728513717651
wore transgender,pos,1,0.920026421546936
wore tour,pos,1,0.9396899938583374
wore restaurant,pos,1,0.9107580184936523
wore telephone,pos,1,0.9529404640197754
wore captain,pos,1,0.926479160785675
wore spokeswoman,pos,1,0.8969523906707764
wore sued,pos,1,0.9627958536148071
wore commissioner,pos,1,0.952814519405365
wore mills,pos,1,0.9666774868965149
wore memorial,pos,1,0.847588062286377
wore academy,pos,1,0.9749579429626465
wore nominees,pos,1,0.9651165008544922
wore teams,pos,1,0.9258811473846436
wore hotels,pos,1,0.9717371463775635
wore theater,pos,1,0.7548105716705322
wore hoped,pos,1,0.8789905905723572
wore executives,pos,1,0.9365970492362976
wore ambitious,pos,1,0.8586530685424805
wore pink,pos,1,0.9283297061920166
wore queens,pos,1,0.9454419016838074
wore drama,pos,1,0.788114607334137
wore beach,pos,1,0.9238587617874146
wore passengers,pos,1,0.9788984060287476
wore longtime,pos,1,0.9744177460670471
wore artists,pos,1,0.8139457106590271
wore sports,pos,1,0.8569095134735107
wore executive,pos,1,0.842941403388977
wore neighborhood,pos,1,0.9777962565422058
wore drew,pos,1,0.9206855297088623
wore brands,pos,1,0.7710850238800049
wore kitchen,pos,1,0.9595156311988831
wore pleaded,pos,1,0.9365127086639404
wore songs,pos,1,0.960769534111023
wore tickets,pos,1,0.7251916527748108
wore photograph,pos,1,0.6829237341880798
wore mayor,pos,1,0.9487384557723999
wore rivals,pos,1,0.9384605884552002
wore younger,pos,1,0.9148375988006592
wore reviews,pos,1,0.939789891242981
wore hearings,pos,1,0.9244385957717896
wore denounced,pos,1,0.8045498132705688
wore critics,pos,1,0.8197166919708252
wore criticized,pos,1,0.9352573156356812
wore singer,pos,1,0.9804177284240723
wore seemed,pos,1,0.6198146343231201
wore attackers,pos,1,0.8052529096603394
wore hosts,pos,1,0.9772243499755859
wore sharply,pos,1,0.917496919631958
wore convention,pos,1,0.8850947618484497
wore customs,pos,1,0.9623821973800659
wore song,pos,1,0.8704594373703003
wore acknowledged,pos,1,0.9360202550888062
wore professor,pos,1,0.9523035287857056
wore podcast,pos,1,0.9813101291656494
wore speaker,pos,1,0.9678854942321777
wore festival,pos,1,0.6624335050582886
wore chief,pos,1,0.9330690503120422
wore transportation,pos,1,0.9451979398727417
wore celebrated,pos,1,0.8566003441810608
wore medal,pos,1,0.6862106323242188
wore embraced,pos,1,0.9051491618156433
wore deportation,pos,1,0.9705300331115723
wore floor,pos,1,0.8664214611053467
wore awards,pos,1,0.9572663903236389
wore praised,pos,1,0.5729014277458191
wore scheduled,pos,1,0.8486274480819702
wore 700,pos,1,0.9543908834457397
wore attended,pos,1,0.8801437616348267
wore games,pos,1,0.9132167100906372
wore regulators,pos,1,0.969982385635376
wore fans,pos,1,0.9055683612823486
wore performance,pos,1,0.9356630444526672
wore landed,pos,1,0.9343734979629517
wore shoes,pos,1,0.9327582120895386
wore app,pos,1,0.8366495370864868
wore photographs,pos,1,0.9267268180847168
wore music,pos,1,0.9315422773361206
wore aides,pos,1,0.888319730758667
wore finished,pos,1,0.9091873168945312
wore briefly,pos,1,0.955918550491333
wore vowed,pos,1,0.988073468208313
wore relatives,pos,1,0.8529868125915527
wore player,pos,1,0.9055382013320923
wore tech,pos,1,0.6947478652000427
wore characters,pos,1,0.9306514263153076
wore lawyer,pos,1,0.9712488651275635
wore immigrant,pos,1,0.9424792528152466
wore drove,pos,1,0.8779195547103882
wore traveled,pos,1,0.9382674694061279
wore french,pos,1,0.9446533918380737
wore parenthood,pos,1,0.88447105884552
wore partly,pos,1,0.9587642550468445
wore driver,pos,1,0.9525608420372009
wore pair,pos,1,0.9706260561943054
wore artist,pos,1,0.9527589678764343
wore diplomats,pos,1,0.8954219818115234
wore clubs,pos,1,0.9638149738311768
wore champion,pos,1,0.9230659008026123
wore afternoon,pos,1,0.8914047479629517
wore lawmakers,pos,1,0.8580740690231323
wore parking,pos,1,0.9874444007873535
wore ratings,pos,1,0.8410483598709106
wore arriving,pos,1,0.8600308895111084
wore waited,pos,1,0.9892274141311646
wore tracks,pos,1,0.9783002734184265
wore prompted,pos,1,0.8084489107131958
wore episode,pos,1,0.8677739500999451
wore departure,pos,1,0.9776613712310791
wore advertising,pos,1,0.9677295684814453
wore tourists,pos,1,0.9506009221076965
wore nearby,pos,1,0.924828290939331
wore travel,pos,1,0.9432798624038696
wore rooms,pos,1,0.9180400371551514
wore bar,pos,1,0.9695808291435242
wore television,pos,1,0.9522296190261841
wore governing,pos,1,0.983351469039917
wore adviser,pos,1,0.9277797341346741
wore stars,pos,1,0.9571841359138489
wore luxury,pos,1,0.9813992977142334
wore shopping,pos,1,0.9185378551483154
wore featuring,pos,1,0.869957447052002
wore competing,pos,1,0.9176369905471802
wore tower,pos,1,0.9643633365631104
gray actress,pos,1,0.6696882247924805
gray comedy,pos,0,0.355673611164093
gray barred,pos,1,0.8558437824249268
gray episodes,pos,0,0.3278951048851013
gray stadium,pos,1,0.8532588481903076
gray apartment,pos,1,0.6190112233161926
gray dance,pos,1,0.7693096399307251
gray jersey,pos,1,0.9259390830993652
gray inauguration,pos,0,0.31656473875045776
gray declined,pos,1,0.5577371120452881
gray airline,pos,1,0.8661678433418274
gray nonprofit,pos,1,0.883877158164978
gray canceled,pos,1,0.9369389414787292
gray musical,pos,1,0.7146420478820801
gray critic,pos,1,0.5685198903083801
gray repeal,pos,1,0.7811765670776367
gray afterward,pos,1,0.8476021885871887
gray insurers,pos,1,0.8115067481994629
gray transgender,pos,1,0.7153065204620361
gray tour,pos,1,0.7739608883857727
gray restaurant,pos,1,0.6910737752914429
gray telephone,pos,1,0.819817066192627
gray captain,pos,1,0.7339485287666321
gray spokeswoman,pos,1,0.6481673121452332
gray sued,pos,1,0.8559779524803162
gray commissioner,pos,1,0.816430926322937
gray mills,pos,1,0.8722384572029114
gray memorial,pos,1,0.5327984094619751
gray academy,pos,1,0.9056069850921631
gray nominees,pos,1,0.8654333353042603
gray teams,pos,1,0.7314149737358093
gray hotels,pos,1,0.8898695111274719
gray theater,pos,0,0.37908393144607544
gray hoped,pos,1,0.6052708029747009
gray executives,pos,1,0.7648146748542786
gray ambitious,pos,1,0.5610777735710144
gray pink,pos,1,0.7405761480331421
gray queens,pos,1,0.7926344871520996
gray drama,pos,0,0.4286887049674988
gray beach,pos,1,0.7274399995803833
gray passengers,pos,1,0.9189205169677734
gray longtime,pos,1,0.9010350704193115
gray artists,pos,0,0.47105729579925537
gray sports,pos,1,0.5592038631439209
gray executive,pos,1,0.523094892501831
gray neighborhood,pos,1,0.9140568971633911
gray drew,pos,1,0.7169030904769897
gray brands,pos,0,0.40870046615600586
gray kitchen,pos,1,0.8431774377822876
gray pleaded,pos,1,0.7621369361877441
gray songs,pos,1,0.8507283329963684
gray tickets,pos,0,0.3457412123680115
gray photograph,pos,0,0.3015822768211365
gray mayor,pos,1,0.8073756694793701
gray rivals,pos,1,0.7732887864112854
gray younger,pos,1,0.6999584436416626
gray reviews,pos,1,0.7772201299667358
gray hearings,pos,1,0.7259800434112549
gray denounced,pos,0,0.45818305015563965
gray critics,pos,0,0.48747166991233826
gray criticized,pos,1,0.76396644115448
gray singer,pos,1,0.9239883422851562
gray seemed,pos,0,0.24322780966758728
gray attackers,pos,0,0.46200284361839294
gray hosts,pos,1,0.9139981269836426
gray sharply,pos,1,0.7092064023017883
gray convention,pos,1,0.624350368976593
gray customs,pos,1,0.8569012880325317
gray song,pos,1,0.5865610241889954
gray acknowledged,pos,1,0.7637893557548523
gray professor,pos,1,0.8185821771621704
gray podcast,pos,1,0.9276814460754395
gray speaker,pos,1,0.8767001628875732
gray festival,pos,0,0.28156882524490356
gray chief,pos,1,0.7509933114051819
gray transportation,pos,1,0.79401034116745
gray celebrated,pos,1,0.5558258891105652
gray medal,pos,0,0.3026232421398163
gray embraced,pos,1,0.6741621494293213
gray deportation,pos,1,0.8858414888381958
gray floor,pos,1,0.5766155123710632
gray awards,pos,1,0.8388897180557251
gray praised,pos,0,0.2112337052822113
gray scheduled,pos,1,0.5395146608352661
gray 700,pos,1,0.8282805681228638
gray attended,pos,1,0.6066100597381592
gray games,pos,1,0.6987094879150391
gray regulators,pos,1,0.8850734233856201
gray fans,pos,1,0.6740446090698242
gray performance,pos,1,0.7633368968963623
gray landed,pos,1,0.7581197619438171
gray shoes,pos,1,0.7583606243133545
gray app,pos,1,0.5088828206062317
gray photographs,pos,1,0.7362086772918701
gray music,pos,1,0.7513459920883179
gray aides,pos,1,0.6293957829475403
gray finished,pos,1,0.6824440360069275
gray briefly,pos,1,0.8334704637527466
gray vowed,pos,1,0.9553071856498718
gray relatives,pos,1,0.5494799613952637
gray player,pos,1,0.6731317639350891
gray tech,pos,0,0.3140294551849365
gray characters,pos,1,0.7452309131622314
gray lawyer,pos,1,0.8894252777099609
gray immigrant,pos,1,0.7873626947402954
gray drove,pos,1,0.598725438117981
gray traveled,pos,1,0.7699798941612244
gray french,pos,1,0.7933756113052368
gray parenthood,pos,1,0.6156767010688782
gray partly,pos,1,0.8436636924743652
gray driver,pos,1,0.822178840637207
gray pair,pos,1,0.8862818479537964
gray artist,pos,1,0.8241078853607178
gray diplomats,pos,1,0.6472444534301758
gray clubs,pos,1,0.8612961769104004
gray champion,pos,1,0.7268061637878418
gray afternoon,pos,1,0.6382502913475037
gray lawmakers,pos,1,0.563647985458374
gray parking,pos,1,0.9534691572189331
gray ratings,pos,1,0.5257013440132141
gray arriving,pos,1,0.5587834715843201
gray waited,pos,1,0.9593873023986816
gray tracks,pos,1,0.9168643355369568
gray prompted,pos,0,0.46189528703689575
gray episode,pos,1,0.5786354541778564
gray departure,pos,1,0.9147217273712158
gray advertising,pos,1,0.8763270378112793
gray tourists,pos,1,0.8126506805419922
gray nearby,pos,1,0.7276585698127747
gray travel,pos,1,0.7871300578117371
gray rooms,pos,1,0.708232045173645
gray bar,pos,1,0.8826080560684204
gray television,pos,1,0.818477988243103
gray governing,pos,1,0.9373776912689209
gray adviser,pos,1,0.7350279688835144
gray stars,pos,1,0.8361272811889648
gray luxury,pos,1,0.9286158084869385
